"Tweet Id","Text","Name","Screen Name","UTC","Created At","Favorites","Retweets","Language","Client","Tweet Type","URLs","Hashtags","Mentions","Media Type","Media URLs",""
"1386666380011900928","@colunadoestadao &gt; Polêmicas turbinam Salles nas redes sociais

https://t.co/IM7gBRz3UN","Política Estadão","EstadaoPolitica","2021-04-26T13:00:02.000Z","Mon Apr 26 13:00:02 +0000 2021","1","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/blogs/coluna-do-estadao/polemicas-turbinam-salles-nas-redes-sociais/ ","0","1","","",""
"1386651275920658437","Doria quer eleição direta nas prévias tucanas para 2022

https://t.co/PvFYjlp21D","Política Estadão","EstadaoPolitica","2021-04-26T12:00:01.000Z","Mon Apr 26 12:00:01 +0000 2021","8","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,doria-quer-eleicao-direta-nas-previas-tucanas-para-2022,70003692482 ","0","0","","",""
"1386636173699813380","Casa Civil faz lista de 23 acusações ao governo que podem surgir na CPI

https://t.co/UGg8MYNoX5","Política Estadão","EstadaoPolitica","2021-04-26T11:00:00.000Z","Mon Apr 26 11:00:00 +0000 2021","24","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,casa-civil-faz-lista-de-23-acusacoes-ao-governo-que-podem-surgir-na-cpi,70003692483 ","0","0","","",""
"1386621071277711366","Suspeitos de serem 'fantasmas', ex-assessores de Bolsonaro receberam R$ 165 mil em auxílios

https://t.co/SMxSJJhcFR","Política Estadão","EstadaoPolitica","2021-04-26T10:00:00.000Z","Mon Apr 26 10:00:00 +0000 2021","125","32","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,suspeitos-de-serem-fantasmas-assessores-de-bolsonaro-receberam-r-165-mil-em-auxilios-na-camara,70003692481 ","0","0","","",""
"1386001997925658628","Quebra de sigilos de Flávio Bolsonaro no caso das 'rachadinhas' faz dois anos, marcada por incerteza.

https://t.co/4aYRjeX9a0","Política Estadão","EstadaoPolitica","2021-04-24T17:00:01.000Z","Sat Apr 24 17:00:01 +0000 2021","313","34","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,quebra-de-sigilos-de-flavio-bolsonaro-no-caso-das-rachadinhas-faz-dois-anos-marcada-por-incerteza,70003691329 ","0","0","","",""
"1385986894920667139","Em plena pandemia, País tem ao menos 65 cidades sem prefeito.

https://t.co/R5wKdxPpKQ","Política Estadão","EstadaoPolitica","2021-04-24T16:00:00.000Z","Sat Apr 24 16:00:00 +0000 2021","14","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,em-plena-pandemia-pais-tem-ao-menos-65-cidades-sem-prefeito,70003691463 ","0","0","","",""
"1385971800690118657","CPI da Covid: Maioria dos senadores diz que governo errou na condução da pandemia.

https://t.co/6veufZxRVp","Política Estadão","EstadaoPolitica","2021-04-24T15:00:02.000Z","Sat Apr 24 15:00:02 +0000 2021","136","26","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,cpi-da-covid-maioria-dos-senadores-diz-que-governo-errou-na-conducao-da-pandemia,70003691424 ","0","0","","",""
"1385724996820115456","Novo comandante quer Exército como ‘vetor de estabilidade e de garantia da ordem’; assista.
https://t.co/sRAcmf25u3","Política Estadão","EstadaoPolitica","2021-04-23T22:39:19.000Z","Fri Apr 23 22:39:19 +0000 2021","14","3","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://politica.estadao.com.br/noticias/geral,novo-comandante-quer-exercito-como-vetor-de-estabilidade-e-de-garantia-da-ordem-veja,70003691208 ","0","0","","",""
"1385673974017929216","Pazuello é transferido para Secretaria-Geral do Exército; Élcio Franco ganha cargo no Planalto.
https://t.co/aulqFC4PjR","Política Estadão","EstadaoPolitica","2021-04-23T19:16:34.000Z","Fri Apr 23 19:16:34 +0000 2021","16","3","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://politica.estadao.com.br/noticias/geral,pazuello-e-transferido-para-secretaria-geral-do-exercito-elcio-franco-ganha-cargo-no-planalto,70003690951 ","0","0","","",""
"1385624505217949696","Não cabe punição administrativa contra o ex-juiz, dizem especialistas, mas petista pode mover ação por danos morais.

https://t.co/pAXR3LgRC5","Política Estadão","EstadaoPolitica","2021-04-23T16:00:00.000Z","Fri Apr 23 16:00:00 +0000 2021","45","3","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,moro-pode-ser-punido-apos-ser-declarado-suspeito-no-caso-lula-pelo-stf-entenda,70003690950 ","0","0","","",""
